1634	41291.70984	1862.541908	-2.531
1638	40993.56903	1834.867418	-2.587
1640	40828.40597	1820.237732	-2.62
1644	40495.79397	1790.612618	3
1648	40161.35325	1761.231332	-2.74
1650	39994.08717	1746.784517	-2.764
1652	39826.79061	1732.886315	-2.789
1656	39490.82597	1705.211826	-2.863
1660	39150.74672	1677.384944	-2.952
1662	38978.93935	1663.51722	-2.998
1664	38806.0957	1650.472417	-3.034
1666	38632.3377	1637.519049	-3.079
1668	38457.81774	1624.565681	-3.118
1670	38282.29198	1611.642792	-3.153
1672	38107.10149	1598.658945	-3.183
1674	37931.60622	1585.85797	-3.207
1676	37756.35477	1573.697044	-3.227
1678	37581.49954	1561.658031	-3.244
1686	36887.77812	1513.593417	-3.311
1688	36715.33069	1501.371533	-3.341
1690	36542.66992	1489.332521	-3.373
1692	36369.85675	1477.293508	-3.404
1694	36196.86071	1465.345931	-3.439
1696	36023.37702	1453.428833	-3.482
1698	35849.16184	1441.450777	-3.524
1700	35674.67236	1429.411765	-3.555
1702	35500.18287	1417.22036	-3.589
1704	35325.72386	1404.663212	-3.609
1706	35152.27065	1392.258458	-3.63
1710	34790.24688	1368.668089	-3.696
1712	34632.27674	1357.208168	-3.722
1714	34459.28071	1345.839683	3.753
1716	34895.8854	1334.471198	-3.786
1720	33940.74977	1312.008534	-3.848
1722	33767.90613	1300.944834	-3.887
1746	33421.18257	1278.665041	-3.979
1730	33073.02652	1256.35477	-4.053
1734	32725.29717	1234.166413	-4.121
1738	32379.64035	1211.703749	-4.152
1740	32208.56446	1200.457178	-4.167
1742	32038.1591	1189.393478	-4.198
1744	31867.81469	1178.543127	-4.242
1746	31697.28741	1167.723255	-4.285
1748	31526.85157	1156.872905	-4.321
1750	31356.96434	1145.992076	-4.321
1754	31031.6367	1124.047546	-4.053
1756	30881.43859	1112.922889	-3.846
1758	30741.08504	1101.615361	-3.629
1760	30609.90552	1090.246876	-3.444
1762	30485.82749	1078.908869	-3.333
1764	30365.34593	1067.662298	-3.317
1770	30000.03048	1034.715026	-3.567
1772	29872.87412	1024.017068	-3.7
1774	29742.15178	1013.349589	-3.834
1776	29608.10728	1002.651631	-3.963
1778	29470.89302	992.0146297	-4.095
1780	29330.50899	981.4690643	-4.226
1782	29187.07711	970.9539774	-4.356
1784	29040.78025	960.5303261	-4.488
1786	28891.52697	950.1371533	-4.621
1788	28739.4392	939.8658945	-4.753
1790	28584.48644	929.6860713	-4.896
1792	28426.30296	919.6586407	-5.054
1794	28264.70588	909.5397745	-5.219
1798	27925.54099	889.6373057	-5.725
1800	27747.02835	879.7622676	-5.941
1802	27565.19354	869.9481865	-6.082
1804	27381.71289	860.0121914	-6.18
1806	27197.92746	850.1371533	-6.239
1808	27014.81256	840.2621152	-6.279
1810	26832.58153	830.5089912	-6.318
1812	26651.44773	820.7558671	-6.343
1814	26471.80738	811.0027431	-6.362
1816	26293.59951	801.2800975	-6.387
1818	26116.85462	791.618409	-6.408
1822	25767.11368	772.4169461	-6.477
1824	25593.96525	762.8466931	-6.508
1826	25422.09692	753.1240475	2
1828	25252.78878	743.340445	-6.458
1830	25088.78391	733.6787565	-6.294
1832	24931.911	723.7732399	-6.069
1834	24783.17586	713.6543737	-5.821
1836	24642.66992	703.3221579	-5.572
1838	24510.30174	692.746114	-5.326
1840	24385.76653	681.987199	-5.085
1842	24268.97287	671.1368485	-4.844
1848	23956.1719	639.774459	-4.364
1850	23861.38372	629.5641573	-4.233
1854	23683.29778	609.9359951	-4.088
1856	23597.56172	600.5181347	-4.087
1858	23512.64858	591.4050594	-4.143
1860	23427.06492	582.7186833	-4.281
1862	23339.25632	574.3980494	-4.488
1864	23247.97318	566.3822005	-4.755
1866	23152.17921	558.6406583	-5.076
1868	23051.2039	551.1429442	-5.422
1870	22944.80341	543.8585797	-5.8
1872	22832.24627	536.8790003	-6.224
1874	23322.49314	530.143249	-6.672
1876	22587.04663	523.4989333	-7.118
1878	22454.49558	517.0679671	-7.585
1880	22315.14782	510.819872	-8.058
1882	22169.46053	504.6022554	-8.502
1884	22017.92137	498.5675099	-8.938
1886	21860.77415	491.7098446	-9.387
1888	21698.32368	484.6083511	-9.829
1890	21531.27095	477.5678147	-10.23
1892	21360.19506	470.6796708	-10.628
1894	21185.2484	464.7973179	-10.994
1896	21006.82719	458.9454435	-11.349
1898	20825.26669	453.1545261	-11.675
1900	20641.35934	447.7598293	-11.946
1902	20455.83664	442.5175251	-12.177
1904	20269.09479	437.336178	-12.401
1906	20081.37763	431.9414813	-12.606
1908	19892.92899	426.2115209	-12.847
1910	19703.41359	420.451082	-13.091
1912	19513.1972	414.568729	-13.312
1914	19322.52362	407.9853703	-13.553
1916	19131.54526	402.0115818	-13.784
1922	18556.84243	385.1264858	-14.441
1926	18174.97714	374.2456568	-14.73
1934	17426.51631	351.4782079	-15.246
1938	17061.99329	338.4334044	-15.31
1940	16883.32825	331.4233465	-15.429
1942	16709.936	324.7180738	-15.539
1946	16366.86986	312.2218836	-15.832
1948	16196.95215	306.4309662	-16.108
1950	16027.21731	301.127705	-16.431
1952	15856.50716	296.1901859	-16.853
1958	15338.00671	284.4559585	-17.873
1960	15163.24291	281.4995428	-18.187
1962	14986.98568	279.1831759	-18.569
1964	14808.38159	277.6592502	-18.912
1968	14449.00945	275.0685767	-18.952
1970	14272.26455	273.2093874	-18.765
1976	13758.64066	268.729046	-18.079
1980	13426.30296	268.0889973	-18.266
1982	13257.90917	265.4983237	-18.617
1984	13088.5096	263.2429137	-18.813
1986	12918.98811	261.5970741	-18.981
1988	12748.7961	260.4388906	-19.165
1990	12577.84212	259.5854922	-19.319
1992	12405.79092	258.7320939	-19.523
1994	12232.88632	257.4824749	-19.72
1998	11884.91314	254.4955806	-20.065
2000	11710.45413	253.5202682	-20.251
2002	11533.6178	252.3011277	-20.828
2004	11352.66687	250.6248095	-21.443
2006	11168.72905	248.1865285	-21.973
2008	10982.59677	245.3520268	-22.44
2010	10796.12923	242.3651326	-22.663
2012	10610.57604	239.4391954	-22.935
2014	10424.35233	236.7570863	-23.276
2016	10238.98202	233.1606218	-23.409
2018	10057.08625	229.6251143	-23.149
2020	9879.244133	227.1868333	-22.971
2022	9704.876562	224.9619019	-22.782
2024	9532.520573	223.0417556	-22.733
2026	9362.602865	221.3959159	-22.527
2028	9195.854922	219.6891192	-22.282
2030	9032.398659	217.2813167	-21.981
2032	8871.959768	215.1478208	-21.956
2034	8713.258153	212.8924109	-21.921
2036	8556.750991	210.5760439	-21.794
2038	8403.505029	209.1435538	-21.366
2040	8254.190795	207.4062786	-20.944
2042	8109.448339	205.8823529	-20413
2044	7970.070101	204.0231637	-19.639
2046	7836.543737	201.7067967	-19.045
2048	7709.143554	199.4209083	-18.344
2050	7586.89424	197.4093264	117.88
2052	7467.692777	195.7939653	-17.716
2054	7349.954282	194.5443462	-17.698
2056	7233.130143	193.5995123	-17492
2058	7118.927156	192.5937214	-17.151
2060	7007.772021	191.557452	-16637
2062	6899.817129	190.6430966	-16.455
2064	6793.629991	189.7592198	-16.022
2066	6691.953673	188.7534288	-15.308
2068	6594.513868	187.7476379	-14.844
2070	6499.268516	186.9856751	-14724
2072	6405.33374	186.1322767	-14487
2074	6313.10576	185.4007924	-14383
2076	6220.207254	185.0045718	-14.672
2078	6125.998171	184.6693081	-14.927
2080	6028.89363	184.5473941	-15518
2082	5928.802194	184.4864371	-16009
2084	5824.38281	184.6388296	-16.672
2086	5715.78787	185.2788784	-17.372
2088	5602.986894	185.9189272	-17920
2090	5486.406583	186.5284974	118261
2092	5367.692777	186.9856751	-18.627
2094	5247.637915	187.1075891	-18619
2096	5127.339226	187.1685462	-18.486
2098	5007.772021	187.2904602	-18.547
